Tenant_URL,Destination_URL,Page_Name,Disable_Like,Status,Start_Date, End_Date
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,No,Social button is successfully removed!,01/17/2021 20:09:55,01/17/2021 20:10:05
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,Yes,Social button is successfully removed!,01/17/2021 20:10:05,01/17/2021 20:10:08
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,No,Social button is successfully removed!,01/17/2021 20:13:25,01/17/2021 20:13:39
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,Yes,Social button is successfully removed!,01/17/2021 20:13:39,01/17/2021 20:13:54
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,No,Social button is successfully added!,01/17/2021 20:14:51,01/17/2021 20:15:01
https://demoperform1-admin.sharepoint.com,https://demoperform1.sharepoint.com/sites/Test4,Home,Yes,Social button is successfully removed!,01/17/2021 20:15:01,01/17/2021 20:15:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Home,Yes,Social button is successfully removed!,01/19/2021 16:10:26,01/19/2021 16:11:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,FAQs,Yes,Social button is successfully removed!,01/19/2021 16:11:06,01/19/2021 16:11:12
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,QuickLink,Yes,Social button is successfully removed!,01/19/2021 16:11:12,01/19/2021 16:11:17
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,TeamLeaders,Yes,Social button is successfully removed!,01/19/2021 16:11:17,01/19/2021 16:11:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Application,Yes,Social button is successfully removed!,01/19/2021 16:11:21,01/19/2021 16:11:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,New-Form,Yes,Social button is successfully removed!,01/19/2021 16:11:25,01/19/2021 16:11:29
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Edit-Form,Yes,Social button is successfully removed!,01/19/2021 16:11:29,01/19/2021 16:11:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Display-Form,Yes,Social button is successfully removed!,01/19/2021 16:11:33,01/19/2021 16:11:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,Home,Yes,Social button is successfully removed!,01/19/2021 16:11:37,01/19/2021 16:11:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,FAQs,Yes,Social button is successfully removed!,01/19/2021 16:11:42,01/19/2021 16:11:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,QuickLink,Yes,Social button is successfully removed!,01/19/2021 16:11:48,01/19/2021 16:11:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,TeamLeaders,Yes,Social button is successfully removed!,01/19/2021 16:11:54,01/19/2021 16:11:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,Application,Yes,Social button is successfully removed!,01/19/2021 16:11:59,01/19/2021 16:12:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,New-Form,Yes,Social button is successfully removed!,01/19/2021 16:12:04,01/19/2021 16:12:10
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,Edit-Form,Yes,Social button is successfully removed!,01/19/2021 16:12:10,01/19/2021 16:12:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketPACE,Display-Form,Yes,Social button is successfully removed!,01/19/2021 16:12:14,01/19/2021 16:12:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Regions,Yes,Social button is successfully removed!,01/20/2021 03:56:19,01/20/2021 03:56:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Administration,Yes,Social button is successfully removed!,01/20/2021 03:56:24,01/20/2021 03:56:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Endorsement-ID,Yes,Social button is successfully removed!,01/20/2021 03:56:28,01/20/2021 03:56:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Endorsement-Status,Yes,Social button is successfully removed!,01/20/2021 03:56:32,01/20/2021 03:56:35
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Endorsement-Type,Yes,Social button is successfully removed!,01/20/2021 03:56:35,01/20/2021 03:56:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/MidMarketEndorsments,Display-View,Yes,Social button is successfully removed!,01/20/2021 04:16:51,01/20/2021 04:16:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Home,Yes,Social button is successfully removed!,01/20/2021 22:22:54,01/20/2021 22:26:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,FAQs,Yes,Social button is successfully removed!,01/20/2021 22:26:06,01/20/2021 22:26:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,QuickLink,Yes,Social button is successfully removed!,01/20/2021 22:26:24,01/20/2021 22:26:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,TeamLeaders,Yes,Social button is successfully removed!,01/20/2021 22:26:41,01/20/2021 22:26:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Application,Yes,Social button is successfully removed!,01/20/2021 22:26:54,01/20/2021 22:27:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,New-Form,Yes,Social button is successfully removed!,01/20/2021 22:27:11,01/20/2021 22:27:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Edit-Form,Yes,Social button is successfully removed!,01/20/2021 22:27:44,01/20/2021 22:28:23
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Display-View,Yes,Social button is successfully removed!,01/20/2021 22:28:23,01/20/2021 22:28:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,Home,Yes,Social button is successfully removed!,01/20/2021 22:28:46,01/20/2021 22:29:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,FAQs,Yes,Social button is successfully removed!,01/20/2021 22:29:14,01/20/2021 22:29:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Home,Yes,Social button is successfully removed!,01/20/2021 22:31:30,01/20/2021 22:32:57
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,FAQs,Yes,Social button is successfully removed!,01/20/2021 22:32:57,01/20/2021 22:33:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,QuickLink,Yes,Social button is successfully removed!,01/20/2021 22:33:39,01/20/2021 22:36:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Home,Yes,Social button is successfully removed!,01/20/2021 22:38:35,01/20/2021 22:40:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,FAQs,Yes,Social button is successfully removed!,01/20/2021 22:40:11,01/20/2021 22:40:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,QuickLink,Yes,Social button is successfully removed!,01/20/2021 22:40:37,01/20/2021 22:40:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,TeamLeaders,Yes,Social button is successfully removed!,01/20/2021 22:40:55,01/20/2021 22:41:10
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Application,Yes,Social button is successfully removed!,01/20/2021 22:41:10,01/20/2021 22:41:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,New-Form,Yes,Social button is successfully removed!,01/20/2021 22:41:28,01/20/2021 22:41:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Edit-Form,Yes,Social button is successfully removed!,01/20/2021 22:41:42,01/20/2021 22:41:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/PolicyDocumentRepository,Display-View,Yes,Social button is successfully removed!,01/20/2021 22:41:53,01/20/2021 22:42:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,Home,Yes,Social button is successfully removed!,01/20/2021 22:42:07,01/20/2021 22:42:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,FAQs,Yes,Social button is successfully removed!,01/20/2021 22:42:31,01/20/2021 22:42:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,QuickLink,Yes,Social button is successfully removed!,01/20/2021 22:42:47,01/20/2021 22:43:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,TeamLeaders,Yes,Social button is successfully removed!,01/20/2021 22:43:04,01/20/2021 22:43:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,Application,Yes,Social button is successfully removed!,01/20/2021 22:43:19,01/20/2021 22:43:34
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,New-Form,Yes,Social button is successfully removed!,01/20/2021 22:43:34,01/20/2021 22:43:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,Edit-Form,Yes,Social button is successfully removed!,01/20/2021 22:43:49,01/20/2021 22:44:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimCounselEvaluation,Display-View,Yes,Social button is successfully removed!,01/20/2021 22:44:05,01/20/2021 22:44:16
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,Home,Yes,Social button is successfully removed!,01/21/2021 17:39:21,01/21/2021 17:39:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,FAQs,Yes,Social button is successfully removed!,01/21/2021 17:39:28,01/21/2021 17:39:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,QuickLink,Yes,Social button is successfully removed!,01/21/2021 17:39:32,01/21/2021 17:39:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,TeamLeaders,Yes,Social button is successfully removed!,01/21/2021 17:39:36,01/21/2021 17:39:40
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,Application,Yes,Social button is successfully removed!,01/21/2021 17:39:40,01/21/2021 17:39:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,New-Form,Yes,Social button is successfully removed!,01/21/2021 17:39:44,01/21/2021 17:39:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ClaimsKeywordDatabase,Edit-Form,Yes,Social button is successfully removed!,01/21/2021 17:39:48,01/21/2021 17:39:52
